Group,Subgroup,Emoji,Title,DescribedBy,URL
people,Activities & Sports,👩‍🦽‍➡️,Woman in Manual Wheelchair Facing Right,woman_in_manual_wheelchair_facing_right,/woman_in_manual_wheelchair_facing_right
people,Activities & Sports,🏃,Person Running,person-running,/person-running
people,Activities & Sports,🏃‍♂️,Man Running,man-running,/man-running
people,Activities & Sports,🏃‍♀️,Woman Running,woman-running,/woman-running
people,Activities & Sports,🏃‍➡️,Person Running Facing Right,person_running_facing_right,/person_running_facing_right
people,Activities & Sports,🏃‍♀️‍➡️,Woman Running Facing Right,woman_running_facing_right,/woman_running_facing_right
people,Activities & Sports,🏃‍♂️‍➡️,Man Running Facing Right,man_running_facing_right,/man_running_facing_right
people,Activities & Sports,💃,Woman Dancing,woman-dancing,/woman-dancing
people,Activities & Sports,🕺,Man Dancing,man-dancing,/man-dancing
people,Activities & Sports,🕴️,Person in Suit Levitating,person-in-suit-levitating,/person-in-suit-levitating
people,Activities & Sports,👯,People with Bunny Ears,people-with-bunny-ears,/people-with-bunny-ears
people,Activities & Sports,👯‍♂️,Men with Bunny Ears,men-with-bunny-ears,/men-with-bunny-ears
people,Activities & Sports,👯‍♀️,Women with Bunny Ears,women-with-bunny-ears,/women-with-bunny-ears
people,Activities & Sports,🧖,Person in Steamy Room,person-in-steamy-room,/person-in-steamy-room
people,Activities & Sports,🧖‍♂️,Man in Steamy Room,man-in-steamy-room,/man-in-steamy-room
people,Activities & Sports,🧖‍♀️,Woman in Steamy Room,woman-in-steamy-room,/woman-in-steamy-room
people,Activities & Sports,🧗,Person Climbing,person-climbing,/person-climbing
people,Activities & Sports,🧗‍♂️,Man Climbing,man-climbing,/man-climbing
people,Activities & Sports,🧗‍♀️,Woman Climbing,woman-climbing,/woman-climbing
people,Activities & Sports,🤺,Person Fencing,person-fencing,/person-fencing
people,Activities & Sports,🏇,Horse Racing,horse-racing,/horse-racing
people,Activities & Sports,⛷️,Skier,skier,/skier
people,Activities & Sports,🏂,Snowboarder,snowboarder,/snowboarder
people,Activities & Sports,🏌️,Person Golfing,person-golfing,/person-golfing
people,Activities & Sports,🏌️‍♂️,Man Golfing,man-golfing,/man-golfing
people,Activities & Sports,🏌️‍♀️,Woman Golfing,woman-golfing,/woman-golfing
people,Activities & Sports,🏄,Person Surfing,person-surfing,/person-surfing
people,Activities & Sports,🏄‍♂️,Man Surfing,man-surfing,/man-surfing
people,Activities & Sports,🏄‍♀️,Woman Surfing,woman-surfing,/woman-surfing
people,Activities & Sports,🚣,Person Rowing Boat,person-rowing-boat,/person-rowing-boat
people,Activities & Sports,🚣‍♂️,Man Rowing Boat,man-rowing-boat,/man-rowing-boat
people,Activities & Sports,🚣‍♀️,Woman Rowing Boat,woman-rowing-boat,/woman-rowing-boat
people,Activities & Sports,🏊,Person Swimming,person-swimming,/person-swimming
people,Activities & Sports,🏊‍♂️,Man Swimming,man-swimming,/man-swimming
people,Activities & Sports,🏊‍♀️,Woman Swimming,woman-swimming,/woman-swimming
people,Activities & Sports,⛹️,Person Bouncing Ball,person-bouncing-ball,/person-bouncing-ball
people,Activities & Sports,⛹️‍♂️,Man Bouncing Ball,man-bouncing-ball,/man-bouncing-ball
people,Activities & Sports,⛹️‍♀️,Woman Bouncing Ball,woman-bouncing-ball,/woman-bouncing-ball
people,Activities & Sports,🏋️,Person Lifting Weights,person-lifting-weights,/person-lifting-weights
people,Activities & Sports,🏋️‍♂️,Man Lifting Weights,man-lifting-weights,/man-lifting-weights
people,Activities & Sports,🏋️‍♀️,Woman Lifting Weights,woman-lifting-weights,/woman-lifting-weights
people,Activities & Sports,🚴,Person Biking,person-biking,/person-biking
people,Activities & Sports,🚴‍♂️,Man Biking,man-biking,/man-biking
people,Activities & Sports,🚴‍♀️,Woman Biking,woman-biking,/woman-biking
people,Activities & Sports,🚵,Person Mountain Biking,person-mountain-biking,/person-mountain-biking
people,Activities & Sports,🚵‍♂️,Man Mountain Biking,man-mountain-biking,/man-mountain-biking
people,Activities & Sports,🚵‍♀️,Woman Mountain Biking,woman-mountain-biking,/woman-mountain-biking
people,Activities & Sports,🤸,Person Cartwheeling,person-cartwheeling,/person-cartwheeling
people,Activities & Sports,🤸‍♂️,Man Cartwheeling,man-cartwheeling,/man-cartwheeling
people,Activities & Sports,🤸‍♀️,Woman Cartwheeling,woman-cartwheeling,/woman-cartwheeling
people,Activities & Sports,🤼,People Wrestling,people-wrestling,/people-wrestling
people,Activities & Sports,🤼‍♂️,Men Wrestling,men-wrestling,/men-wrestling
people,Activities & Sports,🤼‍♀️,Women Wrestling,women-wrestling,/women-wrestling
people,Activities & Sports,🤽,Person Playing Water Polo,person-playing-water-polo,/person-playing-water-polo
people,Activities & Sports,🤽‍♂️,Man Playing Water Polo,man-playing-water-polo,/man-playing-water-polo
people,Activities & Sports,🤽‍♀️,Woman Playing Water Polo,woman-playing-water-polo,/woman-playing-water-polo
people,Activities & Sports,🤾,Person Playing Handball,person-playing-handball,/person-playing-handball
people,Activities & Sports,🤾‍♂️,Man Playing Handball,man-playing-handball,/man-playing-handball
people,Activities & Sports,🤾‍♀️,Woman Playing Handball,woman-playing-handball,/woman-playing-handball
people,Activities & Sports,🤹,Person Juggling,person-juggling,/person-juggling
people,Activities & Sports,🤹‍♂️,Man Juggling,man-juggling,/man-juggling
people,Activities & Sports,🤹‍♀️,Woman Juggling,woman-juggling,/woman-juggling
people,Activities & Sports,🧘,Person in Lotus Position,person-in-lotus-position,/person-in-lotus-position
people,Activities & Sports,🧘‍♂️,Man in Lotus Position,man-in-lotus-position,/man-in-lotus-position
people,Activities & Sports,🧘‍♀️,Woman in Lotus Position,woman-in-lotus-position,/woman-in-lotus-position
people,Activities & Sports,🛀,Person Taking Bath,person-taking-bath,/person-taking-bath
people,Activities & Sports,🛌,Person in Bed,person-in-bed,/person-in-bed
people,"Professions, Roles & Fantasy",🧑‍⚕️,Health Worker,health-worker,/health-worker
people,"Professions, Roles & Fantasy",👨‍⚕️,Man Health Worker,man-health-worker,/man-health-worker
people,"Professions, Roles & Fantasy",👩‍⚕️,Woman Health Worker,woman-health-worker,/woman-health-worker
people,"Professions, Roles & Fantasy",🧑‍🎓,Student,student,/student
people,"Professions, Roles & Fantasy",👨‍🎓,Man Student,man-student,/man-student
people,"Professions, Roles & Fantasy",👩‍🎓,Woman Student,woman-student,/woman-student
people,"Professions, Roles & Fantasy",🧑‍🏫,Teacher,teacher,/teacher
people,"Professions, Roles & Fantasy",👨‍🏫,Man Teacher,man-teacher,/man-teacher
people,"Professions, Roles & Fantasy",👩‍🏫,Woman Teacher,woman-teacher,/woman-teacher
people,"Professions, Roles & Fantasy",🧑‍⚖️,Judge,judge,/judge
people,"Professions, Roles & Fantasy",👨‍⚖️,Man Judge,man-judge,/man-judge
people,"Professions, Roles & Fantasy",👩‍⚖️,Woman Judge,woman-judge,/woman-judge
people,"Professions, Roles & Fantasy",🧑‍🌾,Farmer,farmer,/farmer
people,"Professions, Roles & Fantasy",👨‍🌾,Man Farmer,man-farmer,/man-farmer
people,"Professions, Roles & Fantasy",👩‍🌾,Woman Farmer,woman-farmer,/woman-farmer
people,"Professions, Roles & Fantasy",🧑‍🍳,Cook,cook,/cook
people,"Professions, Roles & Fantasy",👨‍🍳,Man Cook,man-cook,/man-cook
people,"Professions, Roles & Fantasy",👩‍🍳,Woman Cook,woman-cook,/woman-cook
people,"Professions, Roles & Fantasy",🧑‍🔧,Mechanic,mechanic,/mechanic
people,"Professions, Roles & Fantasy",👨‍🔧,Man Mechanic,man-mechanic,/man-mechanic
people,"Professions, Roles & Fantasy",👩‍🔧,Woman Mechanic,woman-mechanic,/woman-mechanic
people,"Professions, Roles & Fantasy",🧑‍🏭,Factory Worker,factory-worker,/factory-worker
people,"Professions, Roles & Fantasy",👨‍🏭,Man Factory Worker,man-factory-worker,/man-factory-worker
people,"Professions, Roles & Fantasy",👩‍🏭,Woman Factory Worker,woman-factory-worker,/woman-factory-worker
people,"Professions, Roles & Fantasy",🧑‍💼,Office Worker,office-worker,/office-worker
people,"Professions, Roles & Fantasy",👨‍💼,Man Office Worker,man-office-worker,/man-office-worker
people,"Professions, Roles & Fantasy",👩‍💼,Woman Office Worker,woman-office-worker,/woman-office-worker
people,"Professions, Roles & Fantasy",🧑‍🔬,Scientist,scientist,/scientist
people,"Professions, Roles & Fantasy",👨‍🔬,Man Scientist,man-scientist,/man-scientist
people,"Professions, Roles & Fantasy",👩‍🔬,Woman Scientist,woman-scientist,/woman-scientist
people,"Professions, Roles & Fantasy",🧑‍💻,Technologist,technologist,/technologist
people,"Professions, Roles & Fantasy",👨‍💻,Man Technologist,man-technologist,/man-technologist
people,"Professions, Roles & Fantasy",👩‍💻,Woman Technologist,woman-technologist,/woman-technologist
people,"Professions, Roles & Fantasy",🧑‍🎤,Singer,singer,/singer
people,"Professions, Roles & Fantasy",👨‍🎤,Man Singer,man-singer,/man-singer
people,"Professions, Roles & Fantasy",👩‍🎤,Woman Singer,woman-singer,/woman-singer
people,"Professions, Roles & Fantasy",🧑‍🎨,Artist,artist,/artist
people,"Professions, Roles & Fantasy",👨‍🎨,Man Artist,man-artist,/man-artist
people,"Professions, Roles & Fantasy",👩‍🎨,Woman Artist,woman-artist,/woman-artist
people,"Professions, Roles & Fantasy",🧑‍✈️,Pilot,pilot,/pilot
people,"Professions, Roles & Fantasy",👨‍✈️,Man Pilot,man-pilot,/man-pilot
people,"Professions, Roles & Fantasy",👩‍✈️,Woman Pilot,woman-pilot,/woman-pilot
people,"Professions, Roles & Fantasy",🧑‍🚀,Astronaut,astronaut,/astronaut
people,"Professions, Roles & Fantasy",👨‍🚀,Man Astronaut,man-astronaut,/man-astronaut
people,"Professions, Roles & Fantasy",👩‍🚀,Woman Astronaut,woman-astronaut,/woman-astronaut
people,"Professions, Roles & Fantasy",🧑‍🚒,Firefighter,firefighter,/firefighter
people,"Professions, Roles & Fantasy",👨‍🚒,Man Firefighter,man-firefighter,/man-firefighter
people,"Professions, Roles & Fantasy",👩‍🚒,Woman Firefighter,woman-firefighter,/woman-firefighter
people,"Professions, Roles & Fantasy",👮,Police Officer,police-officer,/police-officer
people,"Professions, Roles & Fantasy",👮‍♂️,Man Police Officer,man-police-officer,/man-police-officer
people,"Professions, Roles & Fantasy",👮‍♀️,Woman Police Officer,woman-police-officer,/woman-police-officer
people,"Professions, Roles & Fantasy",🕵️,Detective,detective,/detective
people,"Professions, Roles & Fantasy",🕵️‍♂️,Man Detective,man-detective,/man-detective
people,"Professions, Roles & Fantasy",🕵️‍♀️,Woman Detective,woman-detective,/woman-detective
people,"Professions, Roles & Fantasy",💂,Guard,guard,/guard
people,"Professions, Roles & Fantasy",💂‍♂️,Man Guard,man-guard,/man-guard
people,"Professions, Roles & Fantasy",💂‍♀️,Woman Guard,woman-guard,/woman-guard
people,"Professions, Roles & Fantasy",🥷,Ninja,ninja,/ninja
people,"Professions, Roles & Fantasy",👷,Construction Worker,construction-worker,/construction-worker
people,"Professions, Roles & Fantasy",👷‍♂️,Man Construction Worker,man-construction-worker,/man-construction-worker
people,"Professions, Roles & Fantasy",👷‍♀️,Woman Construction Worker,woman-construction-worker,/woman-construction-worker
people,"Professions, Roles & Fantasy",🫅,Person with Crown,person-with-crown,/person-with-crown
people,"Professions, Roles & Fantasy",🤴,Prince,prince,/prince
people,"Professions, Roles & Fantasy",👸,Princess,princess,/princess
people,"Professions, Roles & Fantasy",🤵,Person in Tuxedo,person-in-tuxedo,/person-in-tuxedo
people,"Professions, Roles & Fantasy",🤵‍♂️,Man in Tuxedo,man-in-tuxedo,/man-in-tuxedo
people,"Professions, Roles & Fantasy",🤵‍♀️,Woman in Tuxedo,woman-in-tuxedo,/woman-in-tuxedo
people,"Professions, Roles & Fantasy",👰,Person with Veil,person-with-veil,/person-with-veil
people,"Professions, Roles & Fantasy",👰‍♂️,Man with Veil,man-with-veil,/man-with-veil
people,"Professions, Roles & Fantasy",👰‍♀️,Woman with Veil,woman-with-veil,/woman-with-veil
people,"Professions, Roles & Fantasy",🎅,Santa Claus,santa-claus,/santa-claus
people,"Professions, Roles & Fantasy",🤶,Mrs. Claus,mrs-claus,/mrs-claus
people,"Professions, Roles & Fantasy",🧑‍🎄,Mx Claus,mx-claus,/mx-claus
people,"Professions, Roles & Fantasy",🦸,Superhero,superhero,/superhero
people,"Professions, Roles & Fantasy",🦸‍♂️,Man Superhero,man-superhero,/man-superhero
people,"Professions, Roles & Fantasy",🦸‍♀️,Woman Superhero,woman-superhero,/woman-superhero
people,"Professions, Roles & Fantasy",🦹,Supervillain,supervillain,/supervillain
people,"Professions, Roles & Fantasy",🦹‍♂️,Man Supervillain,man-supervillain,/man-supervillain
people,"Professions, Roles & Fantasy",🦹‍♀️,Woman Supervillain,woman-supervillain,/woman-supervillain
people,"Professions, Roles & Fantasy",🧙,Mage,mage,/mage
people,"Professions, Roles & Fantasy",🧙‍♂️,Man Mage,man-mage,/man-mage
people,"Professions, Roles & Fantasy",🧙‍♀️,Woman Mage,woman-mage,/woman-mage
people,"Professions, Roles & Fantasy",🧚,Fairy,fairy,/fairy
people,"Professions, Roles & Fantasy",🧚‍♂️,Man Fairy,man-fairy,/man-fairy
people,"Professions, Roles & Fantasy",🧚‍♀️,Woman Fairy,woman-fairy,/woman-fairy
people,"Professions, Roles & Fantasy",🧛,Vampire,vampire,/vampire
people,"Professions, Roles & Fantasy",🧛‍♂️,Man Vampire,man-vampire,/man-vampire
people,"Professions, Roles & Fantasy",🧛‍♀️,Woman Vampire,woman-vampire,/woman-vampire
people,"Professions, Roles & Fantasy",🧜,Merperson,merperson,/merperson
people,"Professions, Roles & Fantasy",🧜‍♂️,Merman,merman,/merman
people,"Professions, Roles & Fantasy",🧜‍♀️,Mermaid,mermaid,/mermaid
people,"Professions, Roles & Fantasy",🧝,Elf,elf,/elf
people,"Professions, Roles & Fantasy",🧝‍♂️,Man Elf,man-elf,/man-elf
people,"Professions, Roles & Fantasy",🧝‍♀️,Woman Elf,woman-elf,/woman-elf
people,"Professions, Roles & Fantasy",🧞,Genie,genie,/genie
people,"Professions, Roles & Fantasy",🧞‍♂️,Man Genie,man-genie,/man-genie
people,"Professions, Roles & Fantasy",🧞‍♀️,Woman Genie,woman-genie,/woman-genie
people,"Professions, Roles & Fantasy",🧟,Zombie,zombie,/zombie
people,"Professions, Roles & Fantasy",🧟‍♂️,Man Zombie,man-zombie,/man-zombie
people,"Professions, Roles & Fantasy",🧟‍♀️,Woman Zombie,woman-zombie,/woman-zombie
people,"Professions, Roles & Fantasy",🧌,Troll,troll,/troll
people,"Professions, Roles & Fantasy",👯,People with Bunny Ears,people-with-bunny-ears,/people-with-bunny-ears
people,"Professions, Roles & Fantasy",👯‍♂️,Men with Bunny Ears,men-with-bunny-ears,/men-with-bunny-ears
people,"Professions, Roles & Fantasy",👯‍♀️,Women with Bunny Ears,women-with-bunny-ears,/women-with-bunny-ears
people,Families & Couples,🧑‍🤝‍🧑,People Holding Hands,people-holding-hands,/people-holding-hands
people,Families & Couples,👭,Women Holding Hands,women-holding-hands,/women-holding-hands
people,Families & Couples,👫,Woman and Man Holding Hands,woman-and-man-holding-hands,/woman-and-man-holding-hands
people,Families & Couples,👬,Men Holding Hands,men-holding-hands,/men-holding-hands
people,Families & Couples,💏,Kiss,kiss,/kiss
people,Families & Couples,👩‍❤️‍💋‍👨,"Kiss: Woman, Man",kiss-woman-man,/kiss-woman-man
people,Families & Couples,👨‍❤️‍💋‍👨,"Kiss: Man, Man",kiss-man-man,/kiss-man-man
people,Families & Couples,👩‍❤️‍💋‍👩,"Kiss: Woman, Woman",kiss-woman-woman,/kiss-woman-woman
people,Families & Couples,💑,Couple with Heart,couple-with-heart,/couple-with-heart
people,Families & Couples,👩‍❤️‍👨,"Couple with Heart: Woman, Man",couple-with-heart-woman-man,/couple-with-heart-woman-man
people,Families & Couples,👨‍❤️‍👨,"Couple with Heart: Man, Man",couple-with-heart-man-man,/couple-with-heart-man-man
people,Families & Couples,👩‍❤️‍👩,"Couple with Heart: Woman, Woman",couple-with-heart-woman-woman,/couple-with-heart-woman-woman
people,Families & Couples,👨‍👩‍👦,"Family: Man, Woman, Boy",family-man-woman-boy,/family-man-woman-boy
people,Families & Couples,👨‍👩‍👧,"Family: Man, Woman, Girl",family-man-woman-girl,/family-man-woman-girl
people,Families & Couples,👨‍👩‍👧‍👦,"Family: Man, Woman, Girl, Boy",family-man-woman-girl-boy,/family-man-woman-girl-boy
people,Families & Couples,👨‍👩‍👦‍👦,"Family: Man, Woman, Boy, Boy",family-man-woman-boy-boy,/family-man-woman-boy-boy
people,Families & Couples,👨‍👩‍👧‍👧,"Family: Man, Woman, Girl, Girl",family-man-woman-girl-girl,/family-man-woman-girl-girl
people,Families & Couples,👨‍👨‍👦,"Family: Man, Man, Boy",family-man-man-boy,/family-man-man-boy
people,Families & Couples,👨‍👨‍👧,"Family: Man, Man, Girl",family-man-man-girl,/family-man-man-girl
people,Families & Couples,👨‍👨‍👧‍👦,"Family: Man, Man, Girl, Boy",family-man-man-girl-boy,/family-man-man-girl-boy
people,Families & Couples,👨‍👨‍👦‍👦,"Family: Man, Man, Boy, Boy",family-man-man-boy-boy,/family-man-man-boy-boy
people,Families & Couples,👨‍👨‍👧‍👧,"Family: Man, Man, Girl, Girl",family-man-man-girl-girl,/family-man-man-girl-girl
people,Families & Couples,👩‍👩‍👦,"Family: Woman, Woman, Boy",family-woman-woman-boy,/family-woman-woman-boy
people,Families & Couples,👩‍👩‍👧,"Family: Woman, Woman, Girl",family-woman-woman-girl,/family-woman-woman-girl
people,Families & Couples,👩‍👩‍👧‍👦,"Family: Woman, Woman, Girl, Boy",family-woman-woman-girl-boy,/family-woman-woman-girl-boy
people,Families & Couples,👩‍👩‍👦‍👦,"Family: Woman, Woman, Boy, Boy",family-woman-woman-boy-boy,/family-woman-woman-boy-boy
people,Families & Couples,👩‍👩‍👧‍👧,"Family: Woman, Woman, Girl, Girl",family-woman-woman-girl-girl,/family-woman-woman-girl-girl
people,Families & Couples,👨‍👦,"Family: Man, Boy",family-man-boy,/family-man-boy
people,Families & Couples,👨‍👦‍👦,"Family: Man, Boy, Boy",family-man-boy-boy,/family-man-boy-boy
people,Families & Couples,👨‍👧,"Family: Man, Girl",family-man-girl,/family-man-girl
people,Families & Couples,👨‍👧‍👦,"Family: Man, Girl, Boy",family-man-girl-boy,/family-man-girl-boy
people,Families & Couples,👨‍👧‍👧,"Family: Man, Girl, Girl",family-man-girl-girl,/family-man-girl-girl
people,Families & Couples,👩‍👦,"Family: Woman, Boy",family-woman-boy,/family-woman-boy
people,Families & Couples,👩‍👦‍👦,"Family: Woman, Boy, Boy",family-woman-boy-boy,/family-woman-boy-boy
people,Families & Couples,👩‍👧,"Family: Woman, Girl",family-woman-girl,/family-woman-girl
people,Families & Couples,👩‍👧‍👦,"Family: Woman, Girl, Boy",family-woman-girl-boy,/family-woman-girl-boy
people,Families & Couples,👩‍👧‍👧,"Family: Woman, Girl, Girl",family-woman-girl-girl,/family-woman-girl-girl
people,Families & Couples,👪,Family,family,/family
people,Families & Couples,🧑‍🧑‍🧒,"Family: Adult, Adult, Child",family-adult-adult-child,/family-adult-adult-child
people,Families & Couples,🧑‍🧑‍🧒‍🧒,"Family: Adult, Adult, Child, Child",family-adult-adult-child-child,/family-adult-adult-child-child
people,Families & Couples,🧑‍🧒,"Family: Adult, Child",family-adult-child,/family-adult-child
people,Families & Couples,🧑‍🧒‍🧒,"Family: Adult, Child, Child",family-adult-child-child,/family-adult-child-child
animals_and_nature,Mammals & Marsupials,🐵,Monkey Face,monkey-face,/monkey-face
animals_and_nature,Mammals & Marsupials,🐒,Monkey,monkey,/monkey
animals_and_nature,Mammals & Marsupials,🦍,Gorilla,gorilla,/gorilla
animals_and_nature,Mammals & Marsupials,🦧,Orangutan,orangutan,/orangutan
animals_and_nature,Mammals & Marsupials,🐶,Dog Face,dog-face,/dog-face
animals_and_nature,Mammals & Marsupials,🐕,Dog,dog,/dog
animals_and_nature,Mammals & Marsupials,🦮,Guide Dog,guide-dog,/guide-dog
animals_and_nature,Mammals & Marsupials,🐕‍🦺,Service Dog,service-dog,/service-dog
animals_and_nature,Mammals & Marsupials,🐩,Poodle,poodle,/poodle
animals_and_nature,Mammals & Marsupials,🐺,Wolf,wolf,/wolf
animals_and_nature,Mammals & Marsupials,🦊,Fox,fox,/fox
animals_and_nature,Mammals & Marsupials,🦝,Raccoon,raccoon,/raccoon
animals_and_nature,Mammals & Marsupials,🐱,Cat Face,cat-face,/cat-face
animals_and_nature,Mammals & Marsupials,🐈,Cat,cat,/cat
animals_and_nature,Mammals & Marsupials,🐈‍⬛,Black Cat,black-cat,/black-cat
animals_and_nature,Mammals & Marsupials,🦁,Lion,lion,/lion
animals_and_nature,Mammals & Marsupials,🐯,Tiger Face,tiger-face,/tiger-face
animals_and_nature,Mammals & Marsupials,🐅,Tiger,tiger,/tiger
animals_and_nature,Mammals & Marsupials,🐆,Leopard,leopard,/leopard
animals_and_nature,Mammals & Marsupials,🐴,Horse Face,horse-face,/horse-face
animals_and_nature,Mammals & Marsupials,🫎,Moose,moose,/moose
animals_and_nature,Mammals & Marsupials,🫏,Donkey,donkey,/donkey
animals_and_nature,Mammals & Marsupials,🐎,Horse,horse,/horse
animals_and_nature,Mammals & Marsupials,🦄,Unicorn,unicorn,/unicorn
animals_and_nature,Mammals & Marsupials,🦓,Zebra,zebra,/zebra
animals_and_nature,Mammals & Marsupials,🦌,Deer,deer,/deer
animals_and_nature,Mammals & Marsupials,🦬,Bison,bison,/bison
animals_and_nature,Mammals & Marsupials,🐮,Cow Face,cow-face,/cow-face
animals_and_nature,Mammals & Marsupials,🐂,Ox,ox,/ox
animals_and_nature,Mammals & Marsupials,🐃,Water Buffalo,water-buffalo,/water-buffalo
animals_and_nature,Mammals & Marsupials,🐄,Cow,cow,/cow
animals_and_nature,Mammals & Marsupials,🐷,Pig Face,pig-face,/pig-face
animals_and_nature,Mammals & Marsupials,🐖,Pig,pig,/pig
animals_and_nature,Mammals & Marsupials,🐗,Boar,boar,/boar
animals_and_nature,Mammals & Marsupials,🐽,Pig Nose,pig-nose,/pig-nose
animals_and_nature,Mammals & Marsupials,🐏,Ram,ram,/ram
animals_and_nature,Mammals & Marsupials,🐑,Ewe,ewe,/ewe
animals_and_nature,Mammals & Marsupials,🐐,Goat,goat,/goat
animals_and_nature,Mammals & Marsupials,🐪,Camel,camel,/camel
animals_and_nature,Mammals & Marsupials,🐫,Two-Hump Camel,two-hump-camel,/two-hump-camel
animals_and_nature,Mammals & Marsupials,🦙,Llama,llama,/llama
animals_and_nature,Mammals & Marsupials,🦒,Giraffe,giraffe,/giraffe
animals_and_nature,Mammals & Marsupials,🐘,Elephant,elephant,/elephant
animals_and_nature,Mammals & Marsupials,🦣,Mammoth,mammoth,/mammoth
animals_and_nature,Mammals & Marsupials,🦏,Rhinoceros,rhinoceros,/rhinoceros
animals_and_nature,Mammals & Marsupials,🦛,Hippopotamus,hippopotamus,/hippopotamus
animals_and_nature,Mammals & Marsupials,🐭,Mouse Face,mouse-face,/mouse-face
animals_and_nature,Mammals & Marsupials,🐁,Mouse,mouse,/mouse
animals_and_nature,Mammals & Marsupials,🐀,Rat,rat,/rat
animals_and_nature,Mammals & Marsupials,🐹,Hamster,hamster,/hamster
animals_and_nature,Mammals & Marsupials,🐰,Rabbit Face,rabbit-face,/rabbit-face
animals_and_nature,Mammals & Marsupials,🐇,Rabbit,rabbit,/rabbit
animals_and_nature,Mammals & Marsupials,🐿️,Chipmunk,chipmunk,/chipmunk
animals_and_nature,Mammals & Marsupials,🦫,Beaver,beaver,/beaver
animals_and_nature,Mammals & Marsupials,🦔,Hedgehog,hedgehog,/hedgehog
animals_and_nature,Mammals & Marsupials,🦇,Bat,bat,/bat
animals_and_nature,Mammals & Marsupials,🐻,Bear,bear,/bear
animals_and_nature,Mammals & Marsupials,🐻‍❄️,Polar Bear,polar-bear,/polar-bear
animals_and_nature,Mammals & Marsupials,🐨,Koala,koala,/koala
animals_and_nature,Mammals & Marsupials,🐼,Panda,panda,/panda
animals_and_nature,Mammals & Marsupials,🦥,Sloth,sloth,/sloth
animals_and_nature,Mammals & Marsupials,🦦,Otter,otter,/otter
animals_and_nature,Mammals & Marsupials,🦨,Skunk,skunk,/skunk
animals_and_nature,Mammals & Marsupials,🦘,Kangaroo,kangaroo,/kangaroo
animals_and_nature,Mammals & Marsupials,🦡,Badger,badger,/badger
animals_and_nature,Mammals & Marsupials,🐾,Paw Prints,paw-prints,/paw-prints
animals_and_nature,Birds,🦃,Turkey,turkey,/turkey
animals_and_nature,Birds,🐔,Chicken,chicken,/chicken
animals_and_nature,Birds,🐓,Rooster,rooster,/rooster
animals_and_nature,Birds,🐣,Hatching Chick,hatching-chick,/hatching-chick
animals_and_nature,Birds,🐤,Baby Chick,baby-chick,/baby-chick
animals_and_nature,Birds,🐥,Front-Facing Baby Chick,front-facing-baby-chick,/front-facing-baby-chick
animals_and_nature,Birds,🐦,Bird,bird,/bird
animals_and_nature,Birds,🐧,Penguin,penguin,/penguin
animals_and_nature,Birds,🕊️,Dove,dove,/dove
animals_and_nature,Birds,🦅,Eagle,eagle,/eagle
animals_and_nature,Birds,🦆,Duck,duck,/duck
animals_and_nature,Birds,🦢,Swan,swan,/swan
animals_and_nature,Birds,🦉,Owl,owl,/owl
animals_and_nature,Birds,🦤,Dodo,dodo,/dodo
animals_and_nature,Birds,🪶,Feather,feather,/feather
animals_and_nature,Birds,🦩,Flamingo,flamingo,/flamingo
animals_and_nature,Birds,🦚,Peacock,peacock,/peacock
animals_and_nature,Birds,🦜,Parrot,parrot,/parrot
animals_and_nature,Birds,🪽,Wing,wing,/wing
animals_and_nature,Birds,🐦‍⬛,Black Bird,black-bird,/black-bird
animals_and_nature,Birds,🪿,Goose,goose,/goose
animals_and_nature,Birds,🐦‍🔥,Phoenix,phoenix-bird,/phoenix-bird
animals_and_nature,Birds,🪹,Empty Nest,empty-nest,/empty-nest
animals_and_nature,Birds,🪺,Nest with Eggs,nest-with-eggs,/nest-with-eggs
animals_and_nature,Marine & Reptiles,🐸,Frog,frog,/frog
animals_and_nature,Marine & Reptiles,🐊,Crocodile,crocodile,/crocodile
animals_and_nature,Marine & Reptiles,🐢,Turtle,turtle,/turtle
animals_and_nature,Marine & Reptiles,🦎,Lizard,lizard,/lizard
animals_and_nature,Marine & Reptiles,🐍,Snake,snake,/snake
animals_and_nature,Marine & Reptiles,🐲,Dragon Face,dragon-face,/dragon-face
animals_and_nature,Marine & Reptiles,🐉,Dragon,dragon,/dragon
animals_and_nature,Marine & Reptiles,🦕,Sauropod,sauropod,/sauropod
animals_and_nature,Marine & Reptiles,🦖,T-Rex,t-rex,/t-rex
animals_and_nature,Marine & Reptiles,🐳,Spouting Whale,spouting-whale,/spouting-whale
animals_and_nature,Marine & Reptiles,🐋,Whale,whale,/whale
animals_and_nature,Marine & Reptiles,🐬,Dolphin,dolphin,/dolphin
animals_and_nature,Marine & Reptiles,🦭,Seal,seal,/seal
animals_and_nature,Marine & Reptiles,🐟,Fish,fish,/fish
animals_and_nature,Marine & Reptiles,🐠,Tropical Fish,tropical-fish,/tropical-fish
animals_and_nature,Marine & Reptiles,🐡,Blowfish,blowfish,/blowfish
animals_and_nature,Marine & Reptiles,🦈,Shark,shark,/shark
animals_and_nature,Marine & Reptiles,🐙,Octopus,octopus,/octopus
animals_and_nature,Marine & Reptiles,🐚,Spiral Shell,spiral-shell,/spiral-shell
animals_and_nature,Marine & Reptiles,🪸,Coral,coral,/coral
animals_and_nature,Marine & Reptiles,🪼,Jellyfish,jellyfish,/jellyfish
